row,type,name,province,county,district,rural,hierarchicalCode,nationalId
3758,دهستان,بیکاه,هرمزگان,رودان,بیکاه,,23161211,1000032076
3759,دهستان,اسلام آباد,هرمزگان,رودان,بیکاه,,23161212,1002574224
3760,شهر,بیکاه,هرمزگان,رودان,بیکاه,,231612500,1000049054
3761,بخش,جغین,هرمزگان,رودان,,,231613,1000011302
3762,دهستان,جغین جنوبی,هرمزگان,رودان,جغین,,23161310,1000032084
3763,دهستان,جغین شمالی,هرمزگان,رودان,جغین,,23161311,1000032092
3764,شهر,بالاشهر,هرمزگان,رودان,جغین,,231613500,1000212926
3765,شهرستان,حاجی آباد,هرمزگان,,,,2317,1000003010
3766,بخش,مرکزی,هرمزگان,حاجی آباد,,,231710,1000011310
3767,دهستان,درآگاه,هرمزگان,حاجی آباد,مرکزی,,23171010,1000032100
3768,دهستان,طارم,هرمزگان,حاجی آباد,مرکزی,,23171011,1000032118
3769,شهر,حاجی آباد,هرمزگان,حاجی آباد,مرکزی,,231710500,1000049062
3770,بخش,فارغان,هرمزگان,حاجی آباد,,,231711,1000011328
3771,دهستان,فارغان,هرمزگان,حاجی آباد,فارغان,,23171110,1000032126
3772,دهستان,آشکارا,هرمزگان,حاجی آباد,فارغان,,23171111,1000032134
3773,شهر,فارغان,هرمزگان,حاجی آباد,فارغان,,231711500,1000049070
3774,بخش,احمدی,هرمزگان,حاجی آباد,,,231712,1000011336
3775,دهستان,احمدی,هرمزگان,حاجی آباد,احمدی,,23171210,1000032142
3776,دهستان,کوه شاه,هرمزگان,حاجی آباد,احمدی,,23171211,1000032159
3777,شهر,سرگز,هرمزگان,حاجی آباد,احمدی,,231712500,1000049088
3778,شهرستان,بستک,هرمزگان,,,,2318,1000003028
3779,بخش,مرکزی,هرمزگان,بستک,,,231810,1000011344
3780,دهستان,ده تل,هرمزگان,بستک,مرکزی,,23181010,1000032167
3781,دهستان,فتویه,هرمزگان,بستک,مرکزی,,23181011,1000032175
3782,دهستان,گوده,هرمزگان,بستک,مرکزی,,23181012,1000032183
3783,شهر,بستک,هرمزگان,بستک,مرکزی,,231810500,1000049096
3784,شهر,کوهیچ,هرمزگان,بستک,مرکزی,,231810501,1000422319
3785,بخش,جناح,هرمزگان,بستک,,,231811,1000011351
3786,دهستان,فرامرزان,هرمزگان,بستک,جناح,,23181110,1000032191
3787,دهستان,جناح,هرمزگان,بستک,جناح,,23181111,1000032209
3788,شهر,جناح,هرمزگان,بستک,جناح,,231811500,1000049104
3789,شهر,هنگویه,هرمزگان,بستک,جناح,,231811501,1000422590
3790,بخش,کوخردهرنگ,هرمزگان,بستک,,,231812,1000011369
3791,دهستان,هرنگ,هرمزگان,بستک,کوخردهرنگ,,23181210,1000032217
3792,دهستان,کوخرد,هرمزگان,بستک,کوخردهرنگ,,23181211,1000032225
3793,شهر,کوخردهرنگ,هرمزگان,بستک,کوخردهرنگ,,231812500,1000049112
3794,شهرستان,پارسیان,هرمزگان,,,,2319,1000003036
3795,بخش,مرکزی,هرمزگان,پارسیان,,,231910,1000011377
3796,دهستان,مهرگان,هرمزگان,پارسیان,مرکزی,,23191010,1000032233
3797,دهستان,بوچیر,هرمزگان,پارسیان,مرکزی,,23191011,1000032241
3798,شهر,پارسیان,هرمزگان,پارسیان,مرکزی,,231910500,1000049120
3799,بخش,کوشکنار,هرمزگان,پارسیان,,,231911,1000011385
3800,دهستان,بهدشت,هرمزگان,پارسیان,کوشکنار,,23191110,1000032258
3801,دهستان,کوشکنار,هرمزگان,پارسیان,کوشکنار,,23191111,1000032266
3802,شهر,کوشکنار,هرمزگان,پارسیان,کوشکنار,,231911500,1000049138
3803,شهر,دشتی,هرمزگان,پارسیان,کوشکنار,,231911501,1000049146
3804,شهرستان,خمیر,هرمزگان,,,,2320,1000003044
3805,بخش,مرکزی,هرمزگان,خمیر,,,232010,1000011393
3806,دهستان,خمیر,هرمزگان,خمیر,مرکزی,,23201010,1000032274
3807,دهستان,کهورستان,هرمزگان,خمیر,مرکزی,,23201011,1000032282
3808,شهر,خمیر,هرمزگان,خمیر,مرکزی,,232010500,1000049153
3809,شهر,پل,هرمزگان,خمیر,مرکزی,,232010501,1000545192
3810,بخش,رویدر,هرمزگان,خمیر,,,232011,1000011401
3811,دهستان,رویدر,هرمزگان,خمیر,رویدر,,23201110,1000032290
3812,دهستان,رودبار,هرمزگان,خمیر,رویدر,,23201111,1000032308
3813,شهر,رویدر,هرمزگان,خمیر,رویدر,,232011500,1000049161
3814,شهرستان,سیریک,هرمزگان,,,,2321,1000003051
3815,بخش,مرکزی,هرمزگان,سیریک,,,232110,1000011419
3816,دهستان,بیابان,هرمزگان,سیریک,مرکزی,,23211010,1000032316
3817,دهستان,سیریک,هرمزگان,سیریک,مرکزی,,23211011,1000032324
3818,شهر,سیریک,هرمزگان,سیریک,مرکزی,,232110500,1000049179
3819,شهر,گروک,هرمزگان,سیریک,مرکزی,,232110501,1000049187
3820,بخش,بمانی,هرمزگان,سیریک,,,232111,1000011427
3821,دهستان,بمانی,هرمزگان,سیریک,بمانی,,23211110,1000032332
3822,دهستان,شاهمردی,هرمزگان,سیریک,بمانی,,23211111,1000032340
3823,شهر,کوهستک,هرمزگان,سیریک,بمانی,,232111500,1000049195
3824,شهرستان,بشاگرد,هرمزگان,,,,2322,1000003069
3825,بخش,مرکزی,هرمزگان,بشاگرد,,,232210,1000011435
3826,دهستان,جکدان,هرمزگان,بشاگرد,مرکزی,,23221010,1000032357
3827,دهستان,سردشت,هرمزگان,بشاگرد,مرکزی,,23221011,1000032365
3828,شهر,سردشت,هرمزگان,بشاگرد,مرکزی,,232210500,1000049203
3829,بخش,گافروپارمون,هرمزگان,بشاگرد,,,232211,1000011443
3830,دهستان,پارمون,هرمزگان,بشاگرد,گافروپارمون,,23221110,1000032373
3831,دهستان,گافر,هرمزگان,بشاگرد,گافروپارمون,,23221111,1000032381
3832,بخش,گوهران,هرمزگان,بشاگرد,,,232212,1000011450
3833,دهستان,گوهران,هرمزگان,بشاگرد,گوهران,,23221210,1000032399
3834,دهستان,درآبسر,هرمزگان,بشاگرد,گوهران,,23221211,1000032407
3835,شهر,گوهران,هرمزگان,بشاگرد,گوهران,,232212500,1000049211
3836,استان,بوشهر,,,,,24,1000000164
3837,شهرستان,بوشهر,بوشهر,,,,2410,1000003077
3838,بخش,مرکزی,بوشهر,بوشهر,,,241010,1000011468
3839,دهستان,انگلای,بوشهر,بوشهر,مرکزی,,24101010,1000032415
3840,دهستان,حومه,بوشهر,بوشهر,مرکزی,,24101011,1000032423
3841,شهر,بوشهر,بوشهر,بوشهر,مرکزی,,241010500,1000049229
3842,شهر,شهر جدید عالیشهر,بوشهر,بوشهر,مرکزی,,241010900,1000049245
3843,بخش,خارک,بوشهر,بوشهر,,,241011,1000011476
3844,شهر,خارک,بوشهر,بوشهر,خارک,,241011500,1000049252
3845,بخش,چغادک,بوشهر,بوشهر,,,241012,1001541521
3846,دهستان,چاه کوتاه,بوشهر,بوشهر,چغادک,,24101210,1001541497
3847,دهستان,دویره,بوشهر,بوشهر,چغادک,,24101211,1001541505
3848,شهر,چغادک,بوشهر,بوشهر,چغادک,,241012500,1000049237
3849,شهرستان,دشتستان,بوشهر,,,,2411,1000003085
3850,بخش,مرکزی,بوشهر,دشتستان,,,241110,1000011484
3851,دهستان,حومه,بوشهر,دشتستان,مرکزی,,24111010,1000032431
3852,دهستان,دلاکی,بوشهر,دشتستان,مرکزی,,24111011,1000032449
3853,دهستان,زیارت,بوشهر,دشتستان,مرکزی,,24111012,1000032456
3854,شهر,برازجان,بوشهر,دشتستان,مرکزی,,241110500,1000049260
3855,شهر,دلاکی,بوشهر,دشتستان,مرکزی,,241110501,1000049278
3856,بخش,سعد آباد,بوشهر,دشتستان,,,241111,1000011492
3857,دهستان,زیرراه,بوشهر,دشتستان,سعد آباد,,24111110,1000032464
3858,دهستان,وحدتیه,بوشهر,دشتستان,سعد آباد,,24111111,1000032472
3859,شهر,سعد آباد,بوشهر,دشتستان,سعد آباد,,241111500,1000049286
3860,شهر,وحدتیه,بوشهر,دشتستان,سعد آباد,,241111501,1000049294
3861,بخش,شبانکاره,بوشهر,دشتستان,,,241112,1000011500
3862,دهستان,شبانکاره,بوشهر,دشتستان,شبانکاره,,24111210,1000032480
3863,شهر,شبانکاره,بوشهر,دشتستان,شبانکاره,,241112500,1000049302
3864,بخش,ارم,بوشهر,دشتستان,,,241113,1000011518
3865,دهستان,ارم,بوشهر,دشتستان,ارم,,24111310,1000032498
3866,دهستان,دهرود,بوشهر,دشتستان,ارم,,24111311,1000032506
3867,شهر,تنگ ارم,بوشهر,دشتستان,ارم,,241113500,1000049310
3868,بخش,بوشکان,بوشهر,دشتستان,,,241114,1000011526
3869,دهستان,پشتکوه,بوشهر,دشتستان,بوشکان,,24111410,1000032514
3870,دهستان,بوشکان,بوشهر,دشتستان,بوشکان,,24111411,1000032522
3871,شهر,کلمه,بوشهر,دشتستان,بوشکان,,241114500,1000049328
3872,شهر,بوشکان,بوشهر,دشتستان,بوشکان,,241114501,1000049336
3873,بخش,آبپخش,بوشهر,دشتستان,,,241115,1000011534
3874,دهستان,درواهی,بوشهر,دشتستان,آبپخش,,24111510,1000032530
3875,دهستان,دشتی اسماعیل خانی,بوشهر,دشتستان,آبپخش,,24111511,1000032548
3876,شهر,آبپخش,بوشهر,دشتستان,آبپخش,,241115500,1000049344
3877,شهرستان,تنگستان,بوشهر,,,,2412,1000003093
3878,بخش,مرکزی,بوشهر,تنگستان,,,241210,1000011542
3879,دهستان,اهرم,بوشهر,تنگستان,مرکزی,,24121010,1000032555
3880,دهستان,باغک,بوشهر,تنگستان,مرکزی,,24121011,1000032563
3881,شهر,اهرم,بوشهر,تنگستان,مرکزی,,241210500,1000049351
3882,شهر,آباد,بوشهر,تنگستان,مرکزی,,241210501,1000049369
3883,بخش,دلوار,بوشهر,تنگستان,,,241211,1000011559
3884,دهستان,بولاخیر,بوشهر,تنگستان,دلوار,,24121110,1000032571
3885,دهستان,دلوار,بوشهر,تنگستان,دلوار,,24121111,1000032589
3886,شهر,دلوار,بوشهر,تنگستان,دلوار,,241211500,1000049377
3887,شهرستان,دشتی,بوشهر,,,,2413,1000003101
3888,بخش,مرکزی,بوشهر,دشتی,,,241310,1000011567
3889,دهستان,خورموج,بوشهر,دشتی,مرکزی,,24131010,1000032597
3890,دهستان,مرکزی,بوشهر,دشتی,مرکزی,,24131011,1000032605
3891,شهر,خورموج,بوشهر,دشتی,مرکزی,,241310500,1000049385
3892,بخش,کاکی,بوشهر,دشتی,,,241311,1000011575
3893,دهستان,چغاپور,بوشهر,دشتی,کاکی,,24131110,1000032613
3894,دهستان,کاکی,بوشهر,دشتی,کاکی,,24131111,1000032621
3895,دهستان,کبگان,بوشهر,دشتی,کاکی,,24131112,1000032639
3896,شهر,کاکی,بوشهر,دشتی,کاکی,,241311500,1000049393
3897,شهر,بادوله,بوشهر,دشتی,کاکی,,241311501,1000049401
3898,بخش,شنبه و طسوج,بوشهر,دشتی,,,241312,1000011583
3899,دهستان,شنبه,بوشهر,دشتی,شنبه و طسوج,,24131210,1000032647
3900,دهستان,طسوج,بوشهر,دشتی,شنبه و طسوج,,24131211,1000032654
3901,شهر,شنبه,بوشهر,دشتی,شنبه و طسوج,,241312500,1000049419
3902,شهرستان,کنگان,بوشهر,,,,2414,1000003119
3903,بخش,مرکزی,بوشهر,کنگان,,,241410,1000011591
3904,دهستان,حومه,بوشهر,کنگان,مرکزی,,24141011,1000032670
3905,دهستان,تمبک,بوشهر,کنگان,مرکزی,,24141012,1000545150
3906,شهر,بندر کنگان,بوشهر,کنگان,مرکزی,,241410500,1000049427
3907,شهر,بنک,بوشهر,کنگان,مرکزی,,241410501,1000049435
3908,بخش,سیراف,بوشهر,کنگان,,,241411,1000545176
3909,دهستان,طاهری,بوشهر,کنگان,سیراف,,24141110,1000032662
3910,دهستان,شیرینو,بوشهر,کنگان,سیراف,,24141111,1000545168
3911,شهر,سیراف,بوشهر,کنگان,سیراف,,241411500,1000049443
3912,شهرستان,گناوه,بوشهر,,,,2415,1000003127
3913,بخش,مرکزی,بوشهر,گناوه,,,241510,1000011609
3914,دهستان,حیات داود,بوشهر,گناوه,مرکزی,,24151010,1000032688
3915,شهر,بندر گناوه,بوشهر,گناوه,مرکزی,,241510500,1000049450
3916,بخش,ریگ,بوشهر,گناوه,,,241511,1000011617
3917,دهستان,رودحله,بوشهر,گناوه,ریگ,,24151110,1000032696
3918,شهر,بندر ریگ,بوشهر,گناوه,ریگ,,241511500,1000049468
3919,شهرستان,دیر,بوشهر,,,,2416,1000003135
3920,بخش,مرکزی,بوشهر,دیر,,,241610,1000011625
3921,دهستان,حومه,بوشهر,دیر,مرکزی,,24161010,1000032704
3922,دهستان,اولی,بوشهر,دیر,مرکزی,,24161011,1000032712
3923,شهر,بندر دیر,بوشهر,دیر,مرکزی,,241610500,1000049476
3924,شهر,بردستان,بوشهر,دیر,مرکزی,,241610501,1000049484
3925,شهر,دوراهک,بوشهر,دیر,مرکزی,,241610502,1000049492
3926,بخش,بردخون,بوشهر,دیر,,,241611,1000011633
3927,دهستان,بردخون,بوشهر,دیر,بردخون,,24161110,1000032720
3928,دهستان,آبکش,بوشهر,دیر,بردخون,,24161111,1000032738
3929,شهر,بردخون,بوشهر,دیر,بردخون,,241611500,1000049500
3930,بخش,آبدان,بوشهر,دیر,,,241612,1000011641
3931,دهستان,آبدان,بوشهر,دیر,آبدان,,24161210,1000032746
3932,دهستان,سرمستان,بوشهر,دیر,آبدان,,24161211,1000032753
3933,شهر,آبدان,بوشهر,دیر,آبدان,,241612500,1000049518
